"Site","Year","Month","Day","dd","ff","tmin","t","tmax","td","p0","p","rrr","ewm","um","sshn","radglo24","evt","ewsm","nm","umax","umin","tsoil_m"
"40745",1959,1,1,117.5,2,2,3.49,8,1.53,901.16,1017.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,2,310,7.75,-1,-0.12,2,-1.86,905.05,1023.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,3,216.25,1.38,-7,-2.57,3,-3.11,908.61,1028.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,4,225,2.12,-9,-2.41,6,-5.35,906.44,1026.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,5,133.75,0.5,-7,-3.21,3,-5.39,909.16,1029.81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,6,168.75,1,-7,-0.65,9,-4.47,908.14,1027.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,7,131.25,0.5,-6,1.38,13,-4.08,907.45,1026.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,8,116.25,1,-6,0.61,10,-3.79,908.89,1027.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,9,58.75,0.5,-8,0.85,13,-6.99,905.23,1023.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,10,90,0.62,-7,2.33,14,-5.46,903.7,1021.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,11,153.75,1.25,-2,4.88,14,-1.36,902.56,1018.73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,12,140,0.75,-5,4.38,12,-2.12,902.65,1019.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,13,116.25,2.25,-1,5.03,13,-1.29,908.35,1025.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,14,131.25,0.88,0,2.98,6,1.3,906.76,1023.89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,15,147.5,0.62,-5,3.88,12,-1.61,903.24,1020.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,16,258.75,1.25,-2,6.2,14,-1,904.48,1020.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,17,91.25,1.25,2,5.26,8,3.69,905.15,1021.08,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,18,55,0.62,2,4.6,10,2.59,903.24,1019.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,19,140,1,-2,5.1,13,0.24,900.98,1016.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,20,167.5,1.88,-3,6.2,13,1.5,902.9,1018.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,21,140,4.12,3,2.74,9,2.41,909.17,1026.29,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,22,138.75,2.12,0,0.54,1,0.41,905.44,1023.56,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,23,282.5,4.12,0,-0.45,2,-1.07,897.05,1014.56,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,24,271.25,5.25,-3,-0.38,3,-2.74,900.11,1018.38,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,25,208.75,2.38,-3,-0.42,5,-2.31,905.52,1024.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,26,138.75,1,-6,0.55,8,-3.11,905.19,1023.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,27,173.75,0.88,-4,2,9,-1.5,903.38,1021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,28,205,0.62,-6,1.07,9,-2.98,905.58,1023.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,29,168.75,1.12,-5,2.85,14,-2.88,906.5,1024.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,30,265,1.88,-5,5.83,17,-1.59,905.94,1022.48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,1,31,157.14,1.29,-3,6.51,15,-0.2,901.94,1017.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,1,212.5,3.38,3,8.65,18,1.26,898.83,1012.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,2,271.25,7.25,-1,3.5,8,-2.64,903.34,1019.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,3,171.25,2.5,-2,-0.72,4,-2.55,906.42,1025.04,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,4,313.75,1.25,-7,0.55,8,-4.29,901.73,1020.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,5,183.75,2.75,-5,2.41,10,-1.99,900.36,1017.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,6,241.25,1.75,-1,4.67,13,-3.56,898.84,1014.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,7,190,2,-3,4.4,12,-2.91,900,1015.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,8,158.75,4.38,-2,-1.27,2,-2.51,903,1020.94,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,9,205,3.25,-7,-6.83,-4,-7.97,905.05,1026.33,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,10,198.75,1.5,-15,-11.97,-2,-13.91,905.88,1029.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,11,200,1.12,-22,-14.4,-3,-16.59,904.91,1030.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,12,96.25,0.62,-21,-9.25,0,-10.75,902.39,1026.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,13,155,1.62,-11,-4.27,2,-5.51,905.52,1026.56,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,14,120,2.12,-8,-4.65,-1,-5.75,907,1027.92,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,15,252.5,1.88,-8,-6.97,-3,-8.3,904.95,1026.46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,16,171.25,2.38,-13,-4.14,3,-6.17,902.12,1023.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,17,222.5,2.75,-4,-4.29,-3,-5.4,899.02,1018.58,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,18,217.5,2.12,-8,-9.24,-3,-10.79,903.6,1025.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,19,236.25,1.75,-18,-8.86,1,-14.26,899.73,1022.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,20,87.5,0.62,-11,-2.53,4,-5.7,893.83,1012.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,21,282.5,5.25,-3,-3.41,1,-5.31,897.35,1015.89,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,22,158.75,2.12,-12,-5.31,1,-7.3,902.24,1023.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,23,138.75,1.12,-13,-3.6,5,-7.08,904.4,1025.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,24,82.5,0.5,-8,-1.09,9,-4.3,901.17,1020.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,25,167.5,1.12,-6,1.92,9,-2.16,897.66,1014.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,26,262.5,2.75,1,5.59,12,-0.08,895.06,1009.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,27,217.5,1.5,0,3.7,8,-0.28,901.67,1018.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,2,28,180,5,-1,-0.29,6,-1.36,901.36,1018.84,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,1,133.75,1,-2,-1.06,1,-1.54,895.81,1014.36,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,2,257.5,1.5,-3,-1.65,4,-3.11,906.64,1025.94,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,3,152.5,0.62,-8,0.98,7,-2.33,903.52,1022.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,4,196.25,2.12,-3,4.06,13,0.94,901.76,1018.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,5,97.5,2.12,2,5.04,8,2.71,906.64,1023.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,6,168.75,1.25,4,6.2,9,3.31,904.49,1020.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,7,147.5,4.12,4,7.65,15,5,901.83,1016.39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,8,130,7,1,1.4,3,0.61,903.58,1020.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,9,158.75,2.5,-1,0.41,4,-1.03,904.11,1022.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,10,175,0.88,-2,2.3,6,-0.95,903.74,1021.48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,11,116.25,2.38,1,5.65,12,1.8,903.74,1019.74,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,12,250,2.12,3,8.2,15,3.31,903.77,1018.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,13,201.25,2,3,6.75,13,3.83,905.4,1020.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,14,205,4.25,4,4.17,7,2.26,905.89,1021.96,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,15,110,2,1,3.74,7,1.26,908.77,1026.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,16,162.5,3.38,2,4.97,8,2.85,909.01,1025.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,17,161.25,1.38,2,4.55,7,2.84,906.99,1023.77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,18,256.25,2.38,2,11.25,21,7.04,898.52,1011.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,19,158.75,5,5,7.06,9,5.46,903.89,1018.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,20,146.25,4,5,6.45,10,4.66,909.9,1025.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,21,136.25,2.12,3,8,13,5.34,909.08,1024.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,22,168.75,1.12,8,8.84,11,7.09,902.48,1016.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,23,132.5,3.12,4,7.47,11,5.22,901.1,1015.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,24,222.5,6,4,3.3,6,-0.3,905.64,1022.17,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,25,175,3.12,0,1.15,3,-0.84,907.8,1026.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,26,142.5,1.62,-1,6.01,12,1.73,902.65,1018.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,27,180,1.12,5,9.68,16,6.22,898.38,1011.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,28,166.25,2.5,5,10.9,16,6.79,901.51,1014.79,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,29,93.75,1.88,7,11.43,18,5.79,902.27,1015.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,30,156.25,2.25,6,8.93,13,5.86,905.35,1019.75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,3,31,95.71,0.71,3,12.43,20,6.33,901.47,1014.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,1,297.5,3.5,11,10.43,17,7.04,898.26,1010.73,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,2,326.25,3.5,5,9.64,15,3.01,902.06,1016.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,3,133.75,3.5,1,7.25,13,3.52,906.91,1022.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,4,208.75,1.75,3,11.12,18,5.25,902.4,1016.44,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,5,272.5,2.38,8,15.6,24,7.15,896.21,1006.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,6,116.25,3.25,8,18.27,27,8.28,896.12,1006.06,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,7,197.5,3.62,17,16.51,23,10.01,900.49,1010.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,8,132.5,1.25,7,14.65,22,8.28,908.33,1021.02,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,9,100,3.25,6,13.84,20,4.97,909.77,1022.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,10,123.75,2.88,6,14.68,22,5.21,908.15,1020.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,11,161.25,3.75,7,14.82,22,5.3,908.49,1020.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,12,97.5,2.38,6,15.15,23,4.06,905.98,1018.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,13,135,1.12,6,18.07,27,5.03,901.29,1011.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,14,223.75,2.62,11,20.62,31,8.8,904.45,1014.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,15,130,2.12,10,20.32,28,7.79,906.11,1016.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,16,108.75,1.62,12,20.25,29,8.53,904.12,1013.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,17,122.5,1.5,10,19.75,28,4.62,902.66,1012.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,18,125,3,10,21.57,30,6.25,899.04,1007.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,19,180,4.38,14,17.77,25,9.24,898.41,1007.59,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,20,231.25,2.88,11,12.35,14,10.28,900.19,1012.1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,21,177.5,1.38,11,15.45,21,11.36,901.86,1013.35,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,22,140,1.25,10,17.23,24,11.55,901.46,1012.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,23,217.5,2.75,12,19.57,27,8.84,903.96,1013.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,24,143.75,1.25,11,21.18,30,10.26,901.69,1010.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,25,207.5,1.25,13,23.82,35,9.66,899.7,1007.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,26,167.5,4.12,15,19.02,25,10.78,902.3,1011.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,27,127.5,3.75,13,15.57,21,10.31,906.77,1018.23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,28,153.75,3.62,11,15.5,20,9.25,909.61,1021.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,29,115,0.75,9,19.23,27,10.82,905.69,1016.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,4,30,124.29,4,12,22.91,30,9.73,903.9,1012.94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,1,147.5,3.25,14,18.15,24,10.06,904.06,1013.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,2,166.25,4.75,8,10.34,18,9.05,902.11,1014.64,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,3,145,1.75,6,7.83,12,5.06,903.9,1018.69,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,4,85,1.62,4,11.62,18,1.69,906.08,1020.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,5,121.25,1.5,4,13.03,20,0.5,906.1,1019.29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,6,153.75,2.5,7,15.25,21,3.73,905.24,1017.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,7,122.5,2.25,7,15.9,23,0.4,905.55,1017.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,8,125,2.88,7,15.82,23,0.02,904.44,1016.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,9,127.5,2.38,7,14.95,22,-2.02,903.52,1015.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,10,116.25,2.12,7,15.57,22,-1.12,902.96,1014.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,11,105,1.5,7,18.1,26,-0.16,903.05,1014.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,12,155,1.38,12,19.25,25,5.01,901.16,1010.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,13,166.25,2.62,10,19.82,27,4.86,900.62,1010.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,14,161.25,2.75,12,19.32,27,4.45,897.94,1007.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,15,116.25,2.75,10,20.4,28,5.5,897.83,1006.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,16,281.25,3.88,15,15.53,18,7.51,901.94,1012.55,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,17,142.5,1.88,11,17.18,23,2.11,901.44,1012.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,18,162.5,2.12,6,17.45,25,-0.6,898.81,1009.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,19,245,2.5,12,22.59,29,6.19,894.35,1002.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,20,277.5,5.5,19,25,32,3.59,894.45,1001.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,21,167.5,2.88,11,21.52,32,7.96,901.75,1010.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,22,143.75,3.25,14,22.45,31,6.4,902.19,1010.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,23,270,1.62,14,25.23,33,6.92,899.14,1006.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,24,115,3.38,12,23.66,31,7.55,901.27,1009.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,25,171.25,2.5,16,24,31,7.65,902.76,1010.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,26,108.75,1.75,14,24.94,33,6.14,901.34,1009.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,27,136.25,3,14,24.43,33,7.76,900.69,1008.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,28,145,2.75,16,23.93,32,9.95,900.04,1007.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,29,143.75,2.38,15,25.23,34,7.44,897.91,1005.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,30,202.5,3.25,16,25.82,35,7.49,895.7,1002.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,5,31,244.29,3.29,17,21.57,27,11.77,897.17,1004.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,1,82.5,1.75,14,19.1,25,11.18,896.34,1005.37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,2,125,1.62,13,19.93,29,11.96,897.09,1006.06,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,3,121.25,2.62,13,20,26,13.09,899.91,1008.92,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,4,61.25,0.62,13,23.52,32,10.01,898.94,1007.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,5,142.5,2.88,16,27.09,36,6.67,896.6,1003.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,6,265,4.62,20,25,33,12.47,895.65,1001.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,7,198.75,3,17,22.77,29,11,903.42,1011.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,8,125,3.62,16,20.68,27,4.97,905.26,1014.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,9,127.5,2.12,10,19.14,26,-0.63,903.91,1014.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,10,115,2.25,10,20.93,28,-0.15,901.74,1011.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,11,183.75,2.38,12,22.91,29,-0.21,901.27,1010.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,12,152.5,2.38,12,23.18,30,4.4,902.62,1011.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,13,168.75,2.62,13,21.76,30,3.26,902.9,1011.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,14,122.5,1.5,12,23.4,32,2.62,901.34,1009.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,15,141.25,1.88,13,23.98,32,1.99,900.52,1008.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,16,150,2.38,14,25.7,34,2.44,899.67,1007.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,17,161.25,2,15,29.05,38,6.22,899.29,1005.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,18,210,3.75,20,25.82,33,9.86,902.51,1009.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,19,115,2.62,18,25.96,33,8.89,902.65,1009.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,20,117.5,2.88,18,26.6,34,7.06,903.89,1011.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,21,106.25,2.5,17,24.91,32,9.07,905.34,1013.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,22,108.75,3,17,24.93,32,6.9,904.6,1012.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,23,108.75,1.62,16,24.52,32,3.48,901.89,1009.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,24,127.5,1.75,15,26.07,35,3.5,898.73,1005.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,25,121.25,2.12,17,27.19,35,5.45,898.96,1005.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,26,122.5,1.75,16,28.35,37,5.9,896.86,1002.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,27,72.5,2.88,18,27.98,36,6.79,895.31,1000.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,28,127.5,2.75,20,28.55,36,8.99,892.46,997.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,29,196.25,4.38,20,25.85,33,12.3,896.21,1002.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,6,30,150,2.88,18,26.59,33,11.89,898.69,1005.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,1,155,2.62,18,27.07,35,9.47,897.34,1003.56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,2,168.75,2.75,19,26.2,33,6.62,896.02,1002.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,3,188.75,3.25,16,24.12,30,7.54,895.31,1002.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,4,110,2.88,16,24.02,30,7.61,897.2,1004.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,5,127.5,2.12,15,22.95,31,3.96,898.35,1006.29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,6,103.75,2.25,13,22.77,31,2.68,898.83,1007.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,7,102.5,2.62,13,23.62,32,5.79,899.19,1007.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,8,190,3.5,14,25.04,32,7.22,899.51,1006.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,9,145,3,16,26,32,8.71,897.31,1003.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,10,175,2.75,15,25.65,33,9.31,896.54,1003.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,11,63.75,1.5,17,26.52,35,10.81,896.6,1002.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40745",1959,7,12,78.75,1.88,17,27.62,36,11.49,895.68,1001.48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
